user_id,name,date,amount,recurring,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Happy Food Mart'pos,2023-02-16,12,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Happy Foodmart,2024-02-12,3.75,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Happy Foodmart,2024-02-16,3,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Happy Mart'pos,2023-09-20,25.85,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Harlem House Of Seafoo,2023-01-05,86.74,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Harolds Chicken & Ice'me...,2023-01-17,22.09,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Harolds Chicken And Ic,2022-11-22,18.43,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Harolds Chicken And Ic,2022-11-28,15.68,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Harolds Chicken And Ic,2023-01-03,40.29,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Harolds Chicken And Ic,2023-01-19,12.79,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Harolds Chicken And Ic,2023-03-03,24.26,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Hattie B's Hot Ch,2023-09-07,10.35,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Hattie B's Hot Ch,2024-04-30,32.97,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Hello Atlanta,2024-05-13,21.77,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Hernandez Used Tires,2023-11-14,55,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Hernandez Used Tires,2023-11-16,55,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Highland Expres'pos,2022-11-25,10.95,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Highland Expres'pos,2022-11-25,20.95,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Hill Street Cor'pos,2024-05-24,10,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Holiday Bottle Shop,2024-05-09,13.34,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Hooters,2023-02-28,36.92,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Hooters,2023-03-13,32.29,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Hooters,2024-05-06,35.39,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,House Of Smoke Morela,2024-02-23,48.15,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Hungry Af,2024-05-16,24.83,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Hungry Af Piedmont,2024-03-05,45.38,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Hungry Af'pos,2023-08-23,44.6,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Hungry Af'pos,2023-09-05,15.17,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Hungry Af'pos,2023-10-19,24.98,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,IHOP,2024-03-25,18.51,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Icebar Atlanta LLC,2024-03-11,29.26,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Icebar Atlanta LLC,2024-06-03,19.82,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Indore C. Store'pos,2023-10-30,1.98,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Ishaan Group I'pos,2023-10-25,21.24,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Ishaputra Inc'pos,2023-03-03,7.55,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,J & R Liquors'pos,2023-02-13,12.51,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,J Buffalo Wings,2024-03-11,10.03,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,J Buffalo Wings'pos,2024-03-11,10.03,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,J Buffalo Wings'pos,2024-04-15,9.17,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,J Buffalo Wings'pos,2024-06-03,12.26,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,J Buffalo Wings'pos,2024-06-14,13.82,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,J&h Holding,2023-12-26,12.76,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,J&h Holding,2024-01-17,4.63,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,J&j Fish And Chicken'merc...,2023-09-05,10.79,1,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,J&j Fish And Chicken'merc...,2023-10-26,10.79,1,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,JailATM,2023-03-20,25.25,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,JailATM,2023-03-20,110,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,JailATM,2023-03-20,110,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,JailATM,2023-09-25,28.25,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,JailATM,2023-10-03,27.25,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,JailATM,2023-10-03,37.4,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,JailATM,2023-10-10,50.6,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,JailATM,2023-10-17,68.2,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,JailATM,2023-10-26,40.7,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,JailATM,2023-11-02,25.25,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,JailATM,2023-11-14,33.25,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,JailATM,2023-11-14,33.25,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,JailATM,2023-11-29,29.25,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,JailATM,2023-12-18,38.5,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,JailATM,2023-12-27,28.25,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,JailATM,2024-02-06,33.25,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,JailATM,2024-02-14,13.25,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,JailATM,2024-02-16,28.25,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,JailATM,2024-03-04,18.25,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,JailATM,2024-03-11,28.25,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,JailATM,2024-03-18,23.25,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,JailATM,2024-03-18,47.3,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,James O Burton'pos,2023-10-10,5.42,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Jersey Mike's Subs,2024-04-15,10.34,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Jj Fish & Chicken ' Merchan...,2023-01-18,50.74,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Jj Fish & Chicken ' Merchan...,2023-10-20,17.79,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Jj Fish & Chicken ' Merchan...,2024-05-24,18.34,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Jj Fish & Chicken ' Merchan...,2024-07-22,24.82,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Jj Fish & Chicken'pos,2024-01-16,1.39,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Jj Fish & Chicken'pos,2024-01-16,10.79,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Jj Fish & Chicken'pos,2024-03-07,17.04,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Judicial Innovations,2022-12-12,2.5,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Judicial Innovations,2023-01-13,2.45,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Judicial Innovations,2023-03-17,3.7,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,K & B Grocery,2024-07-05,5.72,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,K & B Grocery'pos,2024-03-11,2.49,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,KFC,2024-04-11,8.2,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,KROGER 319             RIVERDALE    GAUS,2024-06-19,8.3,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Karim Jonesboro'pos,2024-02-20,24.86,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Karim Jonesboro'pos,2024-05-01,1.39,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Karim Jonesboro'pos,2024-07-25,5,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Kmw Best Value,2024-01-22,6.67,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Kpv Enterprises LLC,2023-10-30,2,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Kpv Enterprises LLC,2024-01-02,2,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Kpv Enterprises LLC,2024-01-16,2,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Kpv Enterprises LLC,2024-01-18,2,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Kpv Enterprises LLC,2024-01-24,2,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Kpv Enterprises LLC,2024-02-15,2,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Kpv Enterprises LLC,2024-02-16,2,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Kpv Enterprises LLC,2024-02-20,2,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Kpv Enterprises LLC,2024-02-26,2,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Kpv Enterprises LLC,2024-02-29,2,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Kpv Enterprises LLC,2024-03-04,2,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Kpv Enterprises LLC,2024-03-11,2,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Kpv Enterprises LLC,2024-03-12,2,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Kpv Enterprises LLC,2024-03-21,2,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Kroger,2023-10-30,7.61,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Kroger,2024-05-13,6.81,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Kroger,2024-06-14,3.84,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Kroger,2024-07-01,64.47,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Kroger,2024-07-03,4.85,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Kroger,2024-07-15,15.09,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Kroger,2024-07-24,20,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Kroger Fuel,2024-07-24,10,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,LA Fitness,2022-11-09,34.99,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,LA Fitness,2022-12-12,5,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,LA Fitness,2022-12-12,34.99,1,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,LA Fitness,2023-01-03,34.99,1,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,LA Fitness,2023-02-13,34.99,1,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,LA Fitness,2023-03-02,34.99,1,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,LA Fitness,2023-03-02,49,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,LA Fitness,2024-03-25,49,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,LA Fitness,2024-04-22,34.99,1,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,LA Fitness,2024-05-20,34.99,1,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,LA Fitness,2024-06-27,34.99,1,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,LA Fitness,2024-07-22,34.99,1,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Lanier Parking,2023-09-05,1.5,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Lauderdale Liquors'pos,2023-01-27,11.73,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Lee Petro,2023-02-17,2.5,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Lee Street Food'pos,2023-10-23,2.17,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Li Package Store Inc'pos,2024-04-18,13.05,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Liquor Planet'pos,2022-11-25,19.74,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Liquor Store,2024-04-23,19.4,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Liquor Store,2024-05-28,11.85,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Liquor Store,2024-05-28,29.15,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Liquor Store,2024-06-06,6.45,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Liquor Store,2024-07-26,11.85,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Little Caesar's,2023-02-14,8.26,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Little Caesar's,2023-02-21,8.77,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Little Caesar's,2023-02-22,9.58,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Little Caesar's,2023-03-07,9.58,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Little Caesar's,2023-03-09,9.58,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Little Caesar's,2023-03-13,8.41,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Little Caesar's,2023-08-09,7.99,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Little Caesar's,2024-04-08,1.08,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Little Caesar's,2024-04-08,4.31,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Little Caesar's,2024-07-12,10.86,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Little Five'pos,2024-04-15,6.77,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Little Five'pos,2024-05-23,6.77,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Los Cabos Grocery Stor,2023-08-25,2.14,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Los Cabos Grocery Stor,2024-07-15,3.18,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Love's Travel Stops,2023-01-30,1.95,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Love's Travel Stops,2023-01-30,30,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Love's Travel Stops,2023-02-21,18.26,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Lucky Liquor,2024-07-29,9.87,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Lucky Mart,2023-11-16,15.4,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Lucky Suwanee Food Mar'pos,2024-03-01,2.64,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Lyft,2023-01-30,69.2,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Lyft,2024-03-15,17.87,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Lyft,2024-05-06,60.69,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,MCW,2022-11-14,10,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,MCW,2022-11-21,10,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,MCW,2023-01-17,10,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,MCW,2023-01-23,10,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,MCW,2023-03-06,10,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,MCW,2023-09-13,10,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,MCW,2023-10-02,10,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,MCW,2023-10-18,10,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,MCW,2023-11-03,10,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,MCW,2023-11-07,10,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Malco Paradiso Cinema'pos,2023-02-21,23.12,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Malco Paradiso Cinema'pos,2023-02-21,25.25,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Mangos Restaurant,2024-05-13,39.87,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Mapco,2023-02-21,77.42,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Marathon Petroleum,2022-11-28,3.25,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Marathon Petroleum,2023-08-16,25.63,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Martin Food Mar'pos,2022-12-29,18.28,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,McDonald's,2023-01-11,2.43,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,McDonald's,2023-02-17,5.97,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,McDonald's,2023-02-21,6.06,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,McDonald's,2023-02-21,6.56,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,McDonald's,2023-08-29,2.16,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,McDonald's,2023-11-13,34.23,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,McDonald's,2024-02-13,6.24,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,McDonald's,2024-03-26,13.38,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,McDonald's,2024-04-16,22.01,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Mega Package Store,2024-04-18,10.59,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Mega Package Store,2024-04-24,7.41,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Mega Package'pos,2023-09-01,5.29,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Mellow Mushroom,2024-04-09,23.34,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Mid Town Liquor'pos,2024-07-22,23.93,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Moe's Southwest Grill,2024-05-10,4.89,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Moreland Ave'pos,2024-03-05,2.16,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Moreland Ave'pos,2024-03-11,11.08,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Nail Pro,2023-02-22,22,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Nayax Wash,2023-01-27,7,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Ncourt,2024-05-15,41.74,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Neighborhood Foo'pos,2024-06-04,10,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,New South Package Stor,2024-04-29,24.29,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,New South Package Stor,2024-05-20,11.87,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Nike,2023-10-24,21.19,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Nws Marta Tvm,2024-04-10,7,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Nws Thornton,2023-10-13,22.45,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,O'Reilly Auto Parts,2024-07-05,11,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Off The Hook Fish And,2023-01-13,4.13,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Off The Hook Fish And,2023-01-13,9.79,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Om Shiv,2024-03-05,11,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Om Shiv,2024-03-08,26.96,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Om Shiv,2024-03-11,10,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Opium Lounge,2023-01-09,33.05,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Our Bar,2022-11-14,18,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Our Bar,2023-01-17,6,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Our Bar,2023-01-17,7,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Our Bar,2023-02-28,7,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Our Bar Atl,2024-07-22,21,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Our Bar Atl,2024-07-22,21,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Parkmobile,2023-01-06,10.45,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Parkmobile,2023-09-20,3.45,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Parkplace Atl,2023-09-20,15,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Peachtree Package,2024-05-10,23.32,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Peachtree Package,2024-05-13,16.32,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,PetSmart,2024-05-13,14.03,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Peters Food Mart,2024-02-26,23,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Pie Lands,2023-10-30,4.76,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Pilot Flying J,2024-03-15,6.77,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Pizza Hut,2023-10-30,7.55,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Pizza Hut,2023-11-08,7.39,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Pizza Hut,2024-02-22,8.7,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Planet Smoothie,2024-05-08,14.96,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Pleasant Hill C'pos,2023-10-02,10,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Pleasant Hill C'pos,2023-10-06,18.81,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Ponce De Leon E'pos,2023-09-28,4.55,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Popeyes,2023-02-21,7.89,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Popeyes,2024-03-06,10.15,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Popeyes,2024-03-11,26.76,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Popeyes,2024-04-11,18.98,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Popeyes,2024-04-26,10.87,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Popeyes,2024-04-29,10.7,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Popeyes,2024-07-26,18.98,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Privilege,2022-11-14,34,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Privilege,2022-11-25,34,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Privilege,2022-11-28,51,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Privilege,2022-12-13,17,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Professional Probation,2022-12-12,50,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Professional Probation,2023-01-13,49,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Professional Probation,2023-03-17,74,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Publix,2024-07-22,5.33,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Publix'pos,2024-01-16,23.82,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Publix'pos,2024-01-22,4.95,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Publix'pos,2024-02-13,18.82,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Publix'pos,2024-04-01,10.72,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Publix'pos,2024-04-15,12.14,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Publix'pos,2024-04-19,0.91,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Pull-a-part Of Lithoni,2024-02-22,3,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Pull-a-part Of Lithoni,2024-02-22,13.75,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Pullapart Of Lithonia,2023-03-13,47.66,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,QT 740 INSIDE          LAWRENCEVILLEGAUS,2024-06-20,10,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Quality Inn,2022-11-08,106.8,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Quality Inn,2022-11-09,87.42,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Quality Inn,2022-11-14,90.5,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Quality Inn,2022-11-14,106.46,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Quality Inn,2022-11-14,106.46,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Quality Inn,2022-11-21,219.76,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Quality Inn,2022-11-22,90.55,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Quality Inn,2022-11-25,90.55,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Quality Inn,2022-12-12,95.97,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Quality Inn,2022-12-12,95.97,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Quick Mart'pos,2023-08-24,28.7,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Quick Mart'pos,2023-08-28,20.62,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Quick Pick'pos,2023-01-17,8.94,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Quick Pick'pos,2024-05-13,6.96,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,Quik E Mart'pos,2024-04-03,2.14,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,QuikTrip,2022-12-30,15,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,QuikTrip,2023-01-03,2.51,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,QuikTrip,2023-01-03,12,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,QuikTrip,2023-01-03,20,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,QuikTrip,2023-01-05,20,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,QuikTrip,2023-01-11,25,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,QuikTrip,2023-01-13,2.13,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,QuikTrip,2023-01-17,3.38,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,QuikTrip,2023-01-17,13.65,,
ccChpXjimtwurDSjzpvtNUCebJHVWDbX,QuikTrip,2023-01-17,22,,
